DirectorID,EXECID,execCIK
270780,20238,NA
106277,00748,NA
332848,28822,NA
183284,04492,NA
650660,57906,NA
335471,33605,NA
335460,33606,NA
341038,13341,NA
482724,33349,0000936305
444300,33355,NA
444464,33359,NA
453231,30039,NA
85932,26822,NA
485621,30886,NA
31802,14882,NA
54562,01581,NA
556797,49082,NA
54302,20327,NA
54237,05717,NA
510734,46312,NA
510720,46310,NA
275820,15617,NA
343405,28403,NA
4062,30130,NA
456211,34582,NA
35625,03789,NA
66697,10596,NA
35000,00752,NA
480606,37018,NA
1121134,43194,NA
1051885,40093,NA
605172,44639,NA
480605,37016,NA
1010576,59136,NA
1010573,01831,NA
200950,22695,NA
201020,22696,NA
1089975,41249,NA
327231,17521,NA
336338,32291,NA
201335,20422,NA
201382,20418,NA
341974,23346,NA
341987,25003,NA
203223,11970,NA
832086,41185,NA
141762,00758,NA
141743,12291,NA
141759,09014,NA
892445,54994,NA
38976,28305,NA
66212,08947,NA
183535,51397,NA
1003978,37233,NA
202753,27307,NA
202763,27306,NA
202755,27308,NA
341509,05105,NA
341560,39846,NA
626573,35737,NA
453702,36604,NA
502965,53705,NA
341849,16429,NA
800360,50769,NA
273178,18156,NA
273298,27232,NA
273317,25681,NA
221196,18155,NA
51677,05835,NA
440035,14823,NA
140494,16802,NA
891832,56357,NA
140508,16803,NA
444685,33377,NA
66062,00736,NA
206177,14992,NA
34171,10180,NA
486360,43925,NA
604643,35848,NA
1077856,44248,NA
48691,05986,NA
49211,16723,NA
372227,14436,NA
372228,23327,NA
14651,13692,NA
1089185,43435,NA
325854,05657,NA
200556,18070,NA
200560,08587,NA
549027,40634,NA
60722,22946,NA
60061,22941,NA
81357,12054,NA
44006,01311,NA
44111,18681,NA
43976,03063,NA
44576,24423,NA
57422,33392,NA
70582,07164,NA
538091,35112,NA
273237,39979,NA
181783,18118,NA
833256,36988,NA
349781,25485,NA
342477,28558,NA
342266,25484,NA
181469,15461,NA
1351667,55165,NA
181456,19838,NA
341722,07185,NA
1147170,43815,NA
1147163,20397,NA
183171,34595,NA
54546,33396,NA
183554,03071,NA
60121,22943,NA
1653409,50262,NA
1257787,43686,NA
517856,37060,NA
341603,37059,NA
183531,21578,NA
182273,21577,NA
141159,20332,NA
180756,04012,NA
321409,23632,NA
36116,16311,NA
624113,40879,NA
36112,01673,NA
52817,05828,NA
53821,24442,NA
53806,20852,NA
341980,34588,NA
341748,34587,NA
34197,16454,NA
47016,00771,NA
60631,01708,NA
323775,15805,NA
323797,21858,NA
323787,15807,NA
323791,15806,NA
140223,04714,NA
551830,55591,NA
325369,22765,NA
325217,22764,NA
520007,41075,NA
1015194,41077,NA
1094011,42000,NA
202154,59004,NA
342945,17619,NA
373827,30106,NA
342204,17618,NA
206943,06169,NA
830410,40167,NA
1278383,46273,NA
200827,20338,NA
445459,57309,NA
444672,57315,NA
1131183,57304,NA
205910,12814,NA
86182,07212,NA
1090761,43826,NA
323802,43827,NA
333969,37748,NA
45731,25293,NA
46501,26972,NA
141830,17011,NA
141857,25173,NA
141851,16104,NA
556856,34600,NA
321831,34601,NA
555211,58273,NA
201589,28659,NA
201571,28658,NA
597694,10134,NA
601046,43803,NA
597708,43807,NA
597703,43804,NA
25002,15843,NA
32168,24572,NA
549272,48233,NA
25937,03081,NA
32167,05675,NA
1597394,48955,0001650671
331490,18039,0001216438
1386716,47217,0001606049
331501,18040,0001236906
494593,50738,NA
47511,16729,NA
274943,22935,NA
201362,07182,NA
204732,16740,NA
987086,51081,NA
55971,04721,NA
39996,12511,NA
39976,00780,NA
1308706,49431,NA
60091,26273,0001202548
326751,26149,NA
321773,58915,NA
343213,29068,NA
84677,08905,NA
1199188,48950,NA
1199186,48942,NA
371806,48947,NA
200567,18430,NA
200599,27126,NA
200595,16393,NA
334684,59710,NA
336515,40718,NA
200510,40720,NA
84612,02502,NA
201963,20145,NA
182854,06580,NA
201952,20144,NA
57911,13764,NA
39886,01367,NA
885991,43040,NA
39956,23597,NA
39936,23599,NA
182823,46070,NA
270150,21059,NA
270158,30258,NA
201255,15677,NA
271883,22370,NA
203969,15675,NA
203273,24352,NA
64747,00734,NA
48171,00786,NA
63657,01183,NA
142177,21082,NA
142179,21083,NA
142196,26652,NA
83887,24790,NA
83927,24789,NA
38536,33210,NA
183567,19334,NA
204784,24550,NA
1308442,47359,NA
322971,00757,NA
1075323,41554,NA
322975,04517,NA
544690,13287,NA
221068,10252,NA
221084,13999,0001206054
346638,05470,NA
548305,33891,0001395245
221217,05472,NA
334363,41815,0001211757
71022,24878,NA
1116956,58477,NA
183644,36044,NA
62572,17772,NA
1089789,46533,NA
457560,36139,NA
341189,24039,NA
272173,11387,NA
140890,12552,NA
34490,12554,NA
640531,36696,NA
34506,17987,NA
985094,48669,NA
1134431,55270,NA
201324,22974,NA
140219,07165,NA
182754,19690,NA
496614,39997,NA
182748,19687,NA
182758,19689,NA
1374852,46579,NA
51857,19668,NA
37246,44478,NA
207747,36612,NA
181405,36614,NA
70907,04857,NA
70987,23492,NA
58871,00794,NA
601655,41851,NA
446727,40988,NA
332813,46291,NA
332798,29672,NA
332803,29673,NA
541960,43400,NA
831372,45514,NA
183303,20724,NA
603196,36304,NA
1047335,43531,NA
1047334,43533,NA
546452,39916,NA
3162,20844,NA
6166,14778,NA
623177,32673,NA
203790,28145,NA
550845,37005,0001413644
800895,40578,NA
800288,47731,NA
800931,40575,NA
65117,09125,NA
1859650,54439,NA
65067,19265,NA
58906,16547,NA
65077,09123,NA
441011,20438,NA
441013,20437,NA
441010,20439,NA
60281,18614,NA
496629,31128,NA
655082,43696,NA
141531,01772,NA
57922,00855,NA
491723,31628,NA
1115775,43258,NA
320153,25190,NA
553949,57555,NA
203328,15691,NA
81252,15688,NA
203327,16114,NA
1319543,50117,NA
884348,49970,NA
220546,28653,NA
896196,44174,NA
90992,18635,NA
90962,18634,NA
7588,29410,NA
1527789,56194,NA
275678,33713,NA
275578,33712,NA
342958,49983,NA
334098,49984,NA
220776,25830,NA
220765,10115,NA
220737,08610,NA
67817,08606,NA
205143,24835,NA
1284848,47300,NA
140210,11347,NA
140201,11346,NA
35049,01770,NA
6080,01180,NA
203663,30791,NA
34397,03664,NA
33033,03666,NA
332988,30264,NA
332981,30265,NA
1656146,51030,NA
1343525,48740,NA
1343527,48738,NA
1343530,48739,NA
325880,22634,NA
1057786,37343,NA
45311,17495,NA
509697,45866,NA
1535753,41894,NA
1128307,45581,NA
181434,33446,NA
333755,28220,NA
180873,36121,NA
332930,29906,NA
494893,44536,NA
332934,28664,NA
104442,10145,NA
796726,58462,NA
1086551,41723,NA
343009,26752,NA
833908,55547,NA
183593,55565,NA
492659,55550,NA
84722,23232,NA
84597,03116,NA
84637,00801,NA
182771,11103,NA
1273474,45385,NA
451073,29335,NA
491209,29549,NA
204870,28672,NA
885407,45573,NA
181416,28671,NA
1520283,55369,NA
51516,19200,NA
51226,04360,NA
56142,08326,NA
488345,35764,NA
50251,27616,NA
51231,04359,NA
141507,11951,NA
444417,44921,NA
141519,11949,NA
141506,11950,NA
325532,22652,NA
140068,22698,NA
140060,37427,NA
1200959,49304,NA
183242,15913,NA
183243,15914,NA
372995,35583,NA
183239,15912,NA
602673,45269,NA
533102,45272,NA
160007,13799,NA
103317,13798,NA
103372,28314,NA
542758,59167,NA
845936,55301,NA
1192462,55298,NA
86232,34347,NA
86202,34349,NA
343608,47145,NA
270267,25555,NA
202829,34947,NA
202692,34946,NA
64672,22799,NA
343717,34609,NA
181234,34614,NA
1082589,45436,NA
1089889,45029,NA
374602,42432,0001506234
556743,42433,0001414465
202641,42278,NA
202635,42280,NA
271090,42281,NA
202639,33977,NA
36328,42279,NA
142243,17998,NA
203467,07146,NA
142112,20263,NA
142251,17999,NA
1201373,41083,NA
1124539,43111,NA
69767,07706,NA
142248,46330,NA
1202530,59264,NA
202480,17142,NA
202488,26736,NA
202489,17068,NA
345404,34926,NA
345763,34615,NA
442026,47989,NA
503175,47992,NA
842917,46622,NA
339122,26307,NA
842954,46620,NA
842924,46628,NA
1092883,59116,NA
1325625,59117,NA
83147,04865,NA
83252,00805,NA
83237,22890,NA
310398,30031,NA
39136,20933,NA
67497,10431,NA
536007,32680,NA
1260172,47120,NA
274029,27675,NA
1279952,49411,NA
852681,53864,NA
377870,53861,NA
1382004,58841,NA
207965,22154,NA
140603,10314,NA
551555,40557,NA
551550,18388,NA
201347,18466,NA
204799,18467,NA
1058287,45661,NA
1891651,55404,NA
344092,13899,NA
344105,27297,NA
81557,12308,NA
81587,12309,NA
91677,05863,NA
202749,37459,NA
325766,25817,NA
1108705,45195,NA
36704,03150,NA
60917,17969,NA
60907,17968,NA
324958,40513,NA
457502,40516,NA
590684,42635,NA
51296,14628,NA
1112695,42636,NA
44241,00816,NA
180639,14340,NA
180631,09489,NA
796522,46636,NA
205562,26699,NA
515874,43509,NA
36719,16347,NA
487157,29711,NA
140796,21596,NA
140784,07208,NA
452535,35653,NA
140787,07205,NA
1192179,43933,NA
1090939,43932,NA
86067,03175,NA
444404,46765,NA
13413,46764,NA
325959,43374,NA
339176,57076,NA
339171,57077,NA
140381,08743,NA
140363,04896,NA
140359,04897,NA
1192184,43934,NA
330817,51420,NA
200656,17519,NA
200647,17518,NA
344755,16872,NA
344749,16870,NA
515689,31562,NA
344752,16871,NA
640005,42086,NA
498762,55402,NA
499252,44902,NA
494891,51734,NA
140229,00655,NA
1281234,48246,NA
344999,22779,NA
349703,04803,NA
444110,18069,NA
442382,40666,NA
202481,18694,NA
202535,16457,NA
1126671,43098,NA
511849,31263,NA
447421,36618,NA
202180,01088,NA
202182,02815,NA
106317,18815,NA
65472,01388,NA
86627,12393,NA
456191,32681,NA
58772,11208,NA
36205,03724,NA
483891,35864,NA
204401,34788,NA
200177,34785,NA
204421,34787,NA
221442,43534,NA
182099,51036,NA
456261,29850,NA
201657,10640,NA
160096,23296,NA
56401,01497,NA
56286,23119,NA
34416,00824,NA
220281,26942,NA
220480,26943,NA
220288,18988,NA
344259,29907,NA
480554,31757,NA
345363,30270,NA
496911,40033,NA
205841,17066,NA
35663,00826,NA
1277838,49821,NA
142231,46657,NA
1461965,47153,NA
346207,45085,NA
1599305,59207,NA
140084,07243,NA
61192,07239,NA
33786,24976,NA
33569,23585,NA
375926,35712,NA
275835,33536,NA
641084,43895,NA
453050,50186,NA
551390,50176,NA
444125,18289,NA
444361,18288,NA
444158,18290,NA
334894,34621,NA
334908,34622,NA
141266,20062,NA
330608,51099,NA
330603,51098,NA
807018,57614,NA
83652,08095,NA
456223,57613,NA
342338,45086,NA
207300,25365,NA
200900,19433,NA
200904,19429,NA
200902,19428,NA
322661,40669,NA
1087240,45929,NA
488689,44409,NA
444566,25342,NA
879255,44614,NA
546537,42425,NA
1109899,44613,NA
346056,51888,NA
346284,22202,NA
346321,22657,NA
64662,10391,NA
206045,14815,NA
64642,00832,NA
271486,34625,NA
271489,34988,NA
26182,16308,NA
8707,00836,NA
484858,55000,NA
484855,37088,NA
180095,40322,NA
272336,19848,NA
272245,19851,NA
1143545,43482,NA
597422,34711,NA
202971,29010,NA
90032,00838,NA
276115,13587,NA
322274,07264,NA
1114942,43236,NA
336252,12629,NA
1340658,44967,NA
36701,05750,NA
36976,03212,NA
142157,29975,NA
1124796,20061,NA
327753,43202,NA
81817,36005,NA
36329,24595,NA
376411,12037,NA
88432,12261,NA
88452,12263,NA
88257,12262,NA
33633,21438,NA
88352,22924,NA
88327,12264,NA
83587,23943,NA
376902,18489,NA
346789,53311,NA
346725,53316,NA
203512,17580,NA
1008949,44256,NA
35050,01844,NA
47746,12523,NA
46421,24544,NA
50311,44193,NA
60762,31030,NA
493767,29195,NA
542015,33501,NA
203167,29465,NA
327282,11621,NA
327300,11625,NA
200829,11623,NA
202216,07271,NA
593282,41587,NA
2309553,60569,NA
47031,10727,NA
56777,01998,NA
500995,54123,NA
56802,03316,NA
54887,05786,NA
141499,19682,NA
206993,22092,NA
206520,22894,NA
201234,40612,NA
64012,05156,NA
1084903,42685,NA
517525,35798,NA
183009,33477,NA
140449,16161,NA
220570,04232,NA
220541,01845,NA
220565,04231,NA
343052,27012,NA
208045,25367,NA
180996,22179,NA
36281,16661,NA
56451,05679,NA
843302,57700,NA
1257172,57698,NA
348688,49183,NA
83042,23870,NA
221251,15486,NA
221253,15488,NA
1464892,50286,NA
221083,19972,NA
220969,19968,NA
221132,24212,NA
343204,57510,NA
36501,14331,NA
36480,00854,NA
60662,20868,NA
517548,37414,NA
541413,40990,NA
342063,06551,NA
343754,15560,NA
343429,08343,NA
343691,08344,NA
221058,03328,NA
180824,22593,NA
220703,22595,NA
180823,22596,NA
1368554,51322,NA
552986,50819,NA
84697,01224,NA
1273096,49935,NA
1450644,47366,NA
445585,08622,NA
445583,15270,NA
375762,33496,NA
61642,15872,NA
61612,15871,NA
221630,07290,NA
1299626,46356,NA
442278,36626,NA
66692,01414,NA
594499,42287,NA
594507,42289,NA
454130,42218,NA
3908,42216,NA
8340,42219,NA
220849,37563,NA
454319,32223,NA
140085,26252,NA
536593,43017,NA
140081,24982,NA
1700748,55009,NA
4794,36637,NA
323808,45547,NA
70877,24716,NA
66561,24717,NA
141036,24718,NA
34624,32612,NA
182645,17535,NA
852143,37470,NA
182653,17536,NA
182646,17534,NA
442820,58929,NA
34920,34859,NA
23538,01944,NA
1074580,51797,NA
550950,45653,NA
550949,45656,NA
180659,29721,NA
481180,33711,NA
180676,29720,NA
342156,51112,NA
323363,40912,NA
323379,40910,NA
1519920,57835,NA
202286,17490,NA
202284,17491,NA
141017,17489,NA
446193,29921,NA
344295,30025,NA
344255,30024,NA
344307,30023,NA
58901,08180,NA
327474,17260,NA
327486,24319,NA
205998,37589,NA
181802,37591,NA
181800,37588,NA
544306,40005,NA
43021,01586,NA
491737,39933,NA
200290,08364,NA
83752,25105,NA
200287,08365,NA
70477,20384,NA
552034,55536,NA
484111,30390,NA
183376,09657,NA
1302544,46941,NA
220675,11669,NA
61687,04311,NA
484842,40102,NA
61702,04312,NA
272934,19695,NA
84432,09029,NA
87237,13609,NA
548682,41857,NA
548678,43441,NA
43611,04331,NA
59896,04330,NA
87217,17218,NA
64757,24647,NA
64507,24646,NA
489509,31454,NA
90867,03294,NA
206568,24380,NA
51736,00861,NA
1094155,42544,NA
220861,06561,NA
321606,04937,NA
1398251,51830,NA
270858,43520,NA
203427,43528,NA
106007,25770,NA
204668,27097,NA
140826,13809,NA
220905,13810,NA
182138,01654,NA
183389,34632,NA
757246,36642,NA
181571,34631,NA
141233,14123,NA
334042,34635,NA
275448,34987,NA
84342,04380,NA
487624,33692,NA
33659,05892,NA
835884,45494,NA
835887,37100,NA
344541,41962,NA
35774,11536,NA
201329,16638,NA
1010558,49167,NA
324572,18248,NA
324570,18246,NA
324574,18249,NA
324567,18247,NA
553617,40418,NA
205104,21290,NA
553618,40420,NA
487185,31010,NA
200625,29205,NA
141557,15835,NA
141551,21895,NA
332578,29102,NA
484484,31367,NA
36610,19239,NA
36551,03305,NA
36542,03304,NA
44786,03303,NA
325858,26831,NA
442721,31471,NA
9050,25682,NA
182303,19213,NA
349501,47091,NA
349753,47093,NA
35846,04562,NA
35875,10933,NA
35840,00872,NA
44856,04598,NA
44881,19108,NA
44831,00873,NA
44896,04599,NA
201293,07342,NA
183940,26326,NA
542736,35860,NA
182599,07338,NA
271388,07335,NA
201319,14888,NA
206976,35280,NA
220974,33826,NA
220925,21793,NA
220924,32035,NA
272779,32036,NA
36035,12582,NA
513374,31206,NA
456772,31207,NA
455774,10102,NA
491475,50319,NA
327659,30703,NA
336602,27034,NA
1276187,46280,NA
87252,35037,NA
271421,18523,NA
540609,42186,NA
1314908,57361,NA
207906,25150,NA
480010,36656,NA
470051,22182,NA
141568,06265,NA
33666,10525,NA
13319,55446,NA
547928,48015,NA
1330844,48730,NA
989451,54346,NA
25797,49725,NA
1058944,50220,NA
274068,20156,NA
204387,15153,NA
70397,11087,NA
204385,15152,NA
1330511,51089,NA
1189113,46630,NA
599423,48539,NA
349786,28797,NA
83302,57540,NA
205444,57541,NA
1207655,57532,NA
45991,14772,NA
46251,03214,NA
46056,11305,NA
441092,59550,NA
341368,58833,NA
345889,31833,NA
202668,28363,NA
103422,11847,NA
202669,20841,NA
531619,56915,NA
344942,30280,NA
104262,22539,NA
104252,22538,NA
92877,22537,NA
273088,15465,NA
202622,19776,NA
537220,45794,NA
345354,07304,NA
28697,21898,NA
273821,27122,NA
200764,04693,NA
274386,25618,NA
274371,11119,NA
1259765,46465,NA
274376,16126,NA
274390,16125,NA
274380,25616,NA
274373,11116,NA
204774,18649,NA
183806,12485,NA
87392,14317,NA
509642,37907,NA
45681,04719,NA
45601,10628,NA
324981,51018,NA
45611,00885,NA
45576,05812,NA
37281,13425,NA
35235,00887,NA
203140,25850,NA
37351,13422,NA
7233,44288,NA
141405,49627,NA
58712,20344,NA
36212,29791,NA
16317,23013,NA
1070152,47296,NA
1079020,44698,NA
40191,04791,NA
40386,20846,NA
36854,00889,NA
40271,01520,NA
40251,14316,NA
182262,18224,NA
182255,18225,NA
201678,16505,NA
201683,25753,NA
204517,22990,NA
200137,18253,NA
200138,18254,NA
200140,18256,NA
343957,07285,NA
344636,07287,NA
344488,16128,NA
344645,07288,NA
221164,26676,NA
763377,35896,NA
349208,31118,NA
221153,21930,NA
221134,09381,NA
221136,33412,NA
1850436,55364,NA
221149,09383,NA
343940,34642,NA
343935,01959,NA
1123232,42933,NA
1301860,56633,NA
92217,25162,NA
44936,08987,NA
88857,16742,NA
498403,31993,NA
549866,33815,NA
329842,30286,NA
329835,30285,NA
342111,45286,NA
45111,24734,NA
272994,20613,NA
272957,20611,NA
334932,28801,NA
334987,28803,NA
377582,40365,NA
340542,40363,NA
603472,40364,NA
340264,40367,NA
38291,01447,NA
200454,19422,NA
329921,14168,NA
329846,20739,NA
517505,32427,NA
330339,30796,NA
330008,13656,NA
202378,22601,NA
202380,22599,NA
182576,35939,NA
344621,35937,NA
335535,35936,NA
344578,35938,NA
141119,42709,NA
509975,47796,NA
270210,22087,NA
514587,41294,NA
202038,02317,NA
742574,45949,NA
551791,48268,NA
375957,48269,NA
375924,48273,NA
221480,11195,NA
375920,58636,NA
1481621,58640,NA
1055278,40770,NA
1055281,40772,NA
1283873,45582,NA
1283869,45028,NA
1283870,45026,NA
344705,37478,NA
496376,33415,NA
182899,30573,NA
271285,11698,NA
329344,11136,NA
445187,30571,NA
324980,10015,NA
35598,00896,NA
1117420,42656,NA
344699,27545,NA
344697,07365,NA
272490,12097,NA
344687,07364,NA
344689,07363,NA
490320,50805,NA
1115319,47199,NA
35719,27199,NA
32341,00899,NA
491146,55293,NA
490142,32957,NA
81722,20248,NA
56942,12913,NA
532333,35189,NA
341158,22845,NA
1260837,57913,NA
1260838,57911,NA
44631,05291,NA
42911,00267,NA
201633,31799,NA
82896,16464,NA
603806,40899,NA
182102,00904,NA
182105,05302,NA
142013,18986,NA
321963,54161,NA
488842,34647,NA
274363,47984,NA
327290,20507,NA
327286,20506,NA
35865,40104,NA
83397,03330,NA
1665725,49846,NA
32962,00905,NA
350145,44800,NA
336066,48742,0001248908
36595,27317,NA
105972,22223,NA
1094862,42266,NA
989759,25337,NA
337038,33879,NA
200370,15749,NA
200355,15748,NA
200369,15750,NA
344990,26254,NA
104812,17382,NA
104827,17384,NA
334721,29653,NA
1202949,45074,NA
730166,41451,NA
140453,31981,NA
1202950,45075,NA
320143,19979,NA
320138,23948,NA
320114,23949,NA
504205,33853,NA
141731,09349,NA
183581,08407,NA
323789,23501,NA
323763,18138,NA
323760,18137,NA
323636,18139,NA
201308,26169,NA
82967,05552,NA
82947,05550,NA
344152,16135,NA
447517,33422,NA
1096809,43081,NA
332599,34653,NA
332603,34655,NA
501594,34654,NA
993226,55619,NA
513433,40755,NA
1111132,48391,NA
1480344,51055,NA
48956,23302,NA
442040,37817,NA
205270,16516,NA
345921,32423,NA
160097,29004,NA
33767,00910,NA
992623,41563,NA
1543109,50552,NA
56902,12506,NA
42791,10750,NA
42371,40320,NA
42786,20232,NA
42676,00912,NA
42776,25678,NA
2006237,59076,NA
67122,14438,NA
42771,13949,NA
42736,12087,NA
760870,01900,NA
52947,08402,NA
53097,08400,NA
64417,27598,NA
64457,11215,NA
64437,11217,NA
64432,12403,NA
64452,11214,NA
64467,11216,NA
64447,14281,NA
200407,27292,NA
598486,36123,NA
182253,13879,NA
1310682,56859,NA
498164,30051,NA
182252,13878,NA
182256,13881,NA
182266,13882,NA
182254,13880,NA
200921,22457,NA
533922,32444,NA
334614,28389,NA
180971,18173,NA
180842,22454,NA
180856,22455,NA
180916,28388,NA
180599,22453,NA
333171,37577,NA
204466,32656,NA
324751,20050,NA
324769,22132,NA
485157,47212,NA
321838,34607,NA
1328510,57561,NA
1189128,44853,NA
271683,59232,NA
63262,07474,NA
63192,21393,NA
1090459,45076,NA
206860,19042,NA
329017,60640,NA
553015,60637,NA
310363,28093,NA
34867,06031,NA
183221,40659,NA
344900,44732,NA
345436,44726,NA
545337,57876,NA
201498,17035,NA
201496,07402,NA
484115,31195,NA
873413,47213,NA
832477,49602,NA
338340,34761,NA
326580,25917,NA
442749,30806,NA
481349,50317,NA
545843,34262,NA
35288,24546,NA
1370273,56469,NA
878442,54163,NA
323438,49854,NA
448379,49852,NA
140183,07419,NA
878310,51409,NA
63047,07413,NA
448618,29366,NA
448623,15709,NA
448621,27839,NA
375569,31563,NA
180049,26451,NA
603326,55744,NA
605034,55750,NA
204764,16309,NA
55366,27640,NA
201900,23429,NA
545516,33463,NA
346444,35145,NA
447514,40901,NA
182110,05554,NA
51671,00919,NA
35238,24463,NA
543924,35203,NA
35256,01179,NA
35234,29098,NA
35308,00399,NA
499150,35755,NA
92682,00920,NA
103012,19870,NA
204688,05573,NA
142213,23463,NA
204676,05574,NA
1115309,44272,NA
500153,39872,NA
70862,05579,NA
1899014,56474,NA
84122,33466,NA
46901,19399,NA
70562,01465,NA
36688,00924,NA
58001,05913,NA
25586,35197,NA
488428,30990,NA
60867,03424,NA
83942,03423,NA
48056,25680,NA
325746,18237,NA
50821,03828,NA
56296,11923,NA
56371,26437,NA
320759,41864,NA
1292716,46702,NA
513148,33472,NA
271112,24267,NA
204193,25949,NA
505678,50836,NA
35889,00050,NA
83052,06168,NA
488571,29787,NA
201408,14965,NA
590190,49075,NA
160006,32452,NA
1082599,44977,NA
374198,44974,NA
1090701,59417,NA
34834,23165,NA
310273,27375,NA
181735,15308,NA
1983508,56531,NA
343426,07429,NA
343418,07431,NA
481643,29395,NA
552707,40726,NA
343396,40727,NA
38841,33350,NA
202122,15673,NA
220173,11889,NA
105112,11887,NA
1089168,40907,NA
13520,14274,NA
182024,28673,NA
449656,34667,NA
449655,34669,NA
58721,05796,NA
32459,35146,NA
533891,32709,NA
32193,12698,NA
447537,18055,NA
447919,22459,NA
447929,25306,NA
202680,24727,NA
35949,03540,NA
202833,03543,NA
36816,00934,NA
339570,24006,NA
142259,07790,NA
142249,07786,NA
200085,35746,NA
373844,16813,NA
332712,18172,NA
650057,36326,NA
650055,36325,NA
89427,22029,NA
498317,31980,NA
506851,55938,NA
220792,22028,NA
544248,54270,NA
1111102,42743,NA
59481,05598,NA
42901,05597,NA
1987448,55995,NA
1339729,50024,NA
205207,17043,NA
90832,07466,NA
14167,46368,NA
310360,51441,NA
181583,35664,NA
7973,35665,NA
36730,24597,NA
7816,15966,0001071567
89042,18252,NA
856211,43950,NA
